"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-01-01 ~ 2024-08-30"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 인천광역시"
"시군구 : 부평구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"149","인천광역시 부평구 부평동","371-3","0371","0003","이안애비뉴2차","42.5521","202408","09","15,000","-","3","개인","개인","2015","부평문화로 138-1","-","중개거래","인천 부평구","-"
"150","인천광역시 부평구 부평동","756-421","0756","0421","신성미소지움아파트(101~106동)","59.8040","202408","09","27,000","-","15","개인","개인","2005","경인로 858","-","중개거래","인천 부평구","-"
"151","인천광역시 부평구 삼산동","453-1","0453","0001","삼산타운7단지","84.9600","202408","09","62,000","713","15","개인","개인","2004","체육관로 27","-","중개거래","인천 부평구","24.08.12"
"152","인천광역시 부평구 산곡동","274","0274","0000","경남2차","84.4300","202408","09","32,800","-","15","개인","개인","1991","안남로222번길 30","-","중개거래","인천 부평구","-"
"153","인천광역시 부평구 산곡동","145","0145","0000","경남3차","123.9300","202408","09","41,800","-","4","개인","개인","1992","마장로272번길 89","-","중개거래","인천 부평구","-"
"154","인천광역시 부평구 산곡동","274-5","0274","0005","경남4차","84.8700","202408","09","36,800","-","14","개인","개인","1994","안남로206번길 18","-","중개거래","인천 부평구","-"
"155","인천광역시 부평구 갈산동","179-1","0179","0001","한국","84.9900","202408","09","33,000","-","13","개인","개인","1998","부평대로278번길 42","-","중개거래","인천 부평구","-"
"156","인천광역시 부평구 삼산동","440-1","0440","0001","삼산타운주공1단지","59.9900","202408","08","47,000","-","14","개인","개인","2005","굴포로 105","-","중개거래","인천 부평구","-"
"157","인천광역시 부평구 삼산동","453-1","0453","0001","삼산타운7단지","84.9600","202408","08","64,800","-","6","개인","개인","2004","체육관로 27","-","중개거래","인천 부평구","-"
"158","인천광역시 부평구 부평동","65-7","0065","0007","욱일","84.1600","202408","08","26,000","-","10","개인","개인","1990","부흥로243번길 39","-","중개거래","인천 부평구","-"
"159","인천광역시 부평구 부개동","65-1","0065","0001","비둘기","51.4000","202408","08","15,000","A","1","개인","개인","1982","부흥로385번길 30","-","직거래","-","24.08.09"
"160","인천광역시 부평구 갈산동","359","0359","0000","주공1단지","44.9400","202408","08","19,000","-","11","개인","개인","1992","굴포로 81","-","중개거래","인천 부평구","-"
"161","인천광역시 부평구 갈산동","179-1","0179","0001","한국","84.9900","202408","08","35,000","-","21","개인","개인","1998","부평대로278번길 42","-","중개거래","인천 부평구","-"
"162","인천광역시 부평구 갈산동","416","0416","0000","태화(416)","59.9300","202408","07","21,000","-","3","개인","개인","1994","부평북로 313","-","중개거래","인천 부평구","-"
"163","인천광역시 부평구 십정동","630","0630","0000","더샵부평센트럴시티","59.8032","202408","07","46,500","-","10","개인","개인","2022","열우물로 90","-","중개거래","인천 부평구","-"
"164","인천광역시 부평구 청천동","259","0259","0000","쌍용","72.3100","202408","07","32,000","-","6","개인","개인","1990","길주로494번길 12","-","중개거래","인천 부평구","-"
"165","인천광역시 부평구 부개동","13-3","0013","0003","오성","55.6200","202408","07","17,920","-","1","개인","개인","1984","충선로161번길 15","-","중개거래","인천 부평구","-"
"166","인천광역시 부평구 부평동","70-5","0070","0005","동아(1차)","76.7400","202408","07","50,000","-","6","개인","개인","1988","부평문화로 37","-","중개거래","인천 부평구","-"
"167","인천광역시 부평구 부평동","938","0938","0000","부평LH2단지","84.9400","202408","07","47,000","-","10","개인","개인","2012","동수로120번길 43","-","중개거래","인천 부평구","-"
"168","인천광역시 부평구 부개동","531","0531","0000","e편한세상부평역어반루체","59.9959","202408","07","44,700","-","20","개인","개인","2022","경인로1024번길 21","-","중개거래","인천 부평구","-"
"169","인천광역시 부평구 산곡동","222","0222","0000","한신휴","84.9790","202408","07","38,000","-","22","개인","개인","2003","마장로220번길 13","-","중개거래","인천 부평구, 인천 연수구","-"
"170","인천광역시 부평구 산곡동","307","0307","0000","현대1차","72.4800","202408","07","31,800","-","4","개인","개인","1985","경원대로 1269","-","중개거래","인천 부평구","-"
"171","인천광역시 부평구 삼산동","387-2","0387","0002","삼산주공미래타운1차","59.3900","202408","07","29,500","-","18","개인","개인","2000","부평북로 431","-","중개거래","인천 부평구","-"
"172","인천광역시 부평구 삼산동","445-5","0445","0005","삼산타운2단지","84.9800","202408","07","62,250","-","19","개인","개인","2005","수변로 333","-","중개거래","인천 부평구","-"
"173","인천광역시 부평구 삼산동","445-5","0445","0005","삼산타운2단지","84.9800","202408","07","55,000","-","18","개인","개인","2005","수변로 333","-","중개거래","인천 부평구","-"
"174","인천광역시 부평구 삼산동","440-1","0440","0001","삼산타운주공1단지","59.9900","202408","07","44,800","-","19","개인","개인","2005","굴포로 105","-","중개거래","인천 부평구","-"
"175","인천광역시 부평구 갈산동","359","0359","0000","주공1단지","44.9400","202408","07","18,950","-","11","개인","개인","1992","굴포로 81","-","중개거래","인천 부평구","-"
"176","인천광역시 부평구 청천동","176","0176","0000","청천푸르지오","84.3400","202408","06","39,500","제117","9","개인","개인","1998","세월천로 16","-","중개거래","인천 부평구","24.08.16"
"177","인천광역시 부평구 산곡동","251-2","0251","0002","우성5차","83.6300","202408","06","31,700","-","9","개인","개인","1996","부흥로111번길 36","-","중개거래","인천 부평구","-"
"178","인천광역시 부평구 십정동","326-13","0326","0013","천일","56.3424","202408","06","19,900","-","6","개인","개인","2005","백범로540번길 41","-","중개거래","인천 부평구","-"
"179","인천광역시 부평구 갈산동","374","0374","0000","아주","84.7500","202408","06","38,500","-","17","개인","개인","1992","갈월서로 26","-","중개거래","인천 부평구","-"
"180","인천광역시 부평구 부개동","498-5","0498","0005","부개주공3","39.9900","202408","06","18,300","-","10","개인","개인","1996","길주남로 144","-","중개거래","인천 부평구","-"
"181","인천광역시 부평구 부평동","609-7","0609","0007","유일세라믹아파트","51.0000","202408","06","16,000","-","4","개인","개인","1992","장제로27번길 18","-","중개거래","인천 부평구","-"
"182","인천광역시 부평구 산곡동","510","0510","0000","부평산곡푸르지오","59.9950","202408","06","45,600","-","1","개인","개인","2011","안남로 269","-","중개거래","인천 부평구","-"
"183","인천광역시 부평구 청천동","176","0176","0000","청천푸르지오","59.3600","202408","06","31,500","-","20","개인","개인","1998","세월천로 16","-","중개거래","인천 부평구","-"
"184","인천광역시 부평구 갈산동","171","0171","0000","부평지웰에스테이트","59.9900","202408","05","39,700","-","12","개인","개인","2021","주부토로249번길 17","-","중개거래","인천 부평구","-"
"185","인천광역시 부평구 산곡동","306-3","0306","0003","우성4차","84.9700","202408","05","29,500","-","5","개인","개인","1991","안남로123번길 46","-","중개거래","인천 부평구","-"
"186","인천광역시 부평구 부평동","947","0947","0000","래미안부평","59.9230","202408","05","50,000","-","23","개인","개인","2014","길주남로10번길 21","-","중개거래","인천 부평구","-"
"187","인천광역시 부평구 청천동","259","0259","0000","쌍용","56.2500","202408","05","24,000","-","15","개인","법인","1990","길주로494번길 12","-","중개거래","인천 부평구","-"
"188","인천광역시 부평구 갈산동","359","0359","0000","주공1단지","49.9400","202408","05","20,800","-","1","개인","개인","1992","굴포로 81","-","중개거래","인천 부평구","-"
"189","인천광역시 부평구 삼산동","40-1","0040","0001","현대","84.5600","202408","05","28,000","-","14","개인","개인","1995","부평북로 407","-","중개거래","인천 부평구","-"
"190","인천광역시 부평구 부평동","436-15","0436","0015","센트럴아파트","61.6000","202408","05","17,000","-","12","개인","개인","2015","부흥북로6번길 5","-","중개거래","인천 부평구","24.08.26"
"191","인천광역시 부평구 삼산동","359","0359","0000","광명12차","57.8700","202408","05","13,900","-","6","개인","개인","1990","후정동로 63","-","중개거래","인천 부평구","-"
"192","인천광역시 부평구 부평동","947","0947","0000","래미안부평","84.9930","202408","04","59,500","-","22","개인","개인","2014","길주남로10번길 21","-","중개거래","인천 부평구","-"
"193","인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","84.8500","202408","04","47,400","-","14","개인","개인","1998","안남로 272","-","중개거래","인천 부평구, 인천 서구","-"
"194","인천광역시 부평구 산곡동","222","0222","0000","한신휴","84.9790","202408","04","39,500","-","15","개인","개인","2003","마장로220번길 13","-","중개거래","인천 부평구","-"
"195","인천광역시 부평구 산곡동","264-1","0264","0001","뉴서울(264-1)","84.8900","202408","04","27,500","-","10","개인","개인","1991","부흥로123번길 36","-","중개거래","인천 부평구","-"
"196","인천광역시 부평구 산곡동","145","0145","0000","경남3차","123.9300","202408","03","42,500","-","7","개인","개인","1992","마장로272번길 89","-","중개거래","인천 부평구","-"
"197","인천광역시 부평구 산곡동","519","0519","0000","쌍용더플래티넘부평","72.6100","202408","03","56,700","-","16","개인","개인","2022","원적로287번길 25","-","중개거래","인천 부평구","-"
"198","인천광역시 부평구 산곡동","519","0519","0000","쌍용더플래티넘부평","59.9500","202408","03","43,800","-","4","개인","개인","2022","원적로287번길 25","-","중개거래","인천 부평구","-"
"199","인천광역시 부평구 십정동","629","0629","0000","서희스타힐스부평센트럴","59.9376","202408","03","36,700","-","8","개인","개인","2021","상정로 41","-","중개거래","인천 부평구","-"
"200","인천광역시 부평구 십정동","630","0630","0000","더샵부평센트럴시티","59.8032","202408","03","45,000","118","22","개인","개인","2022","열우물로 90","-","중개거래","인천 부평구","24.08.14"
"201","인천광역시 부평구 부개동","442-3","0442","0003","한국","84.0200","202408","03","28,000","-","6","개인","개인","1992","동수로120번길 11","-","중개거래","인천 부평구","-"
"202","인천광역시 부평구 부평동","947","0947","0000","래미안부평","84.9630","202408","03","61,700","-","10","개인","개인","2014","길주남로10번길 21","-","중개거래","인천 부평구","-"
"203","인천광역시 부평구 부평동","947","0947","0000","래미안부평","59.9230","202408","03","52,800","-","15","개인","개인","2014","길주남로10번길 21","-","중개거래","인천 부평구","-"
"204","인천광역시 부평구 부평동","70-5","0070","0005","동아(1차)","76.7400","202408","03","50,000","-","8","개인","개인","1989","부평문화로 37","-","중개거래","인천 부평구","-"
"205","인천광역시 부평구 산곡동","65-1","0065","0001","세창짜임","71.1171","202408","03","23,500","-","1","개인","개인","2005","마곡로 17","-","중개거래","인천 부평구","-"
"206","인천광역시 부평구 삼산동","387-2","0387","0002","삼산주공미래타운1차","59.3900","202408","03","27,500","-","6","개인","개인","2000","부평북로 431","-","중개거래","인천 부평구","-"
"207","인천광역시 부평구 산곡동","311-126","0311","0126","현대2차","72.5400","202408","03","34,300","210","12","개인","개인","1989","안남로 91","-","중개거래","인천 부평구","24.08.19"
"208","인천광역시 부평구 갈산동","362","0362","0000","하나","84.7500","202408","03","37,300","-","14","개인","개인","1992","갈월서로 45","-","중개거래","경기 부천시 원미구, 인천 부평구","-"
"209","인천광역시 부평구 산곡동","311-126","0311","0126","현대2차","52.2900","202408","03","24,500","213","9","개인","개인","1989","안남로 91","-","중개거래","인천 부평구","24.08.09"
"210","인천광역시 부평구 산곡동","179-92","0179","0092","현대(179-92)","84.9400","202408","03","36,000","-","13","개인","개인","1999","원적로269번길 15","-","중개거래","인천 부평구","-"
